url,titulo,precio,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad,direccion
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-venta-en-valle-imperial-zapopan-jalisco/146278570,Casa en Venta en Valle Imperial Zapopan Jalisco,"ventaMN 4,350,000",114²,162²,3,1,2,4,,"Valle Imperial Zapopan Jalisco,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-a-estrenar-en-valle-imperial-zapopan/146046031,"Casa a Estrenar en Valle Imperial, Zapopan","ventaMN 4,750,000",160²,182²,3,1,2,4,8,"Jardines de Mayapan,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/casa-en-venta-solares-residencial-zapopan/146278383,Casa en Venta Solares Residencial Zapopan,"ventaMN 9,280,000",133²,182²,3,1,2,3,,"Solares Residencial Zapopan Jalisco,  Fraccionamiento Solares, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-venta-en-capital-norte-coto-cerezos-109/145445198,Casa en Venta en Capital Norte - Coto Cerezos 109,"ventaMN 4,300,000",115²,156²,2,1,2,3,,"Av. Guadalajara #3743,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-venta-valle-imperial-zapopan-jalisco/146467780,"Casa en Venta Valle Imperial, Zapopan Jalisco","ventaMN 4,499,000",115²,187²,3,1,2,3,,"Av. Paseo de la Cantera 406, Pontevedra, 45134 Capital Norte, Jal.,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/colinas-de-san-javier/casa-en-venta-en-colinas-de-san-javier-zapopan-jalisco/146771263,Casa en Venta en Colinas de San Javier Zapopan Jalisco,"ventaMN 27,500,000",722²,673²,5,1,5,3,20,"paseo del arroyo #3375 - 33, Colinas de San Javier, Zapopan,  Colinas de San Javier, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/prados-tepeyac/casa-en-venta-en-prados-tepeyac-prado-tabachines-656/146550316,Casa en Venta en Prados Tepeyac - Prado Tabachines 656,"ventaMN 9,900,000",302²,302²,3,1,3,3,24,"Prado de los Tabachines 656,  Prados Tepeyac, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/valle-real/casa-en-venta-en-jardin-real/147110608,Casa en Venta en Jardin Real,"ventaMN 13,950,000",296²,395²,3,1,3,3,10,"Calle zays 93,  Valle Real, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/la-calma/casa-en-venta-en-la-calma-rinconada-la-patria-22/146563879,Casa en Venta en La Calma - Rinconada La Patria 22,"ventaMN 4,500,000",140²,117²,2,1,2,3,15,"Av. La Calma 3370 int 22,  La Calma, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/san-isidro/casa-en-venta-en-colinas-de-san-isidro-zapopan/144913696,"Casa en Venta en Colinas de San Isidro, Zapopan","ventaMN 4,050,000",136²,130²,2,1,2,4,2,"camino de los parques 72,  San Isidro, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-real-de-valdepenas/casa-nueva-en-venta-en-real-de-valdepenas-zapopan/146129817,"Casa Nueva en Venta en Real de Valdepeñas, Zapopan","ventaMN 5,400,000",116²,185²,2,1,2,3,,"Av. Altavista,  Fraccionamiento Real de Valdepeñas, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/bosques-vallarta/casa-en-venta-en-bosques-vallarta-circuito-del-bosque-249/146447473,Casa en Venta en Bosques Vallarta - Circuito del Bosque 249,"ventaMN 7,895,000",239²,179²,5,,2,5,3,"Circuito del Bosque 249,  Bosques Vallarta, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/casa-en-venta-solares-residencial-zapopan-jalisco/146343432,"Casa en Venta Solares Residencial, Zapopan Jalisco","ventaMN 8,695,000",146²,200²,4,,2,3,,"Av. Paseo del Anochecer 1207, Solares Residencial, 45019 Zapopan, Jal.,  Fraccionamiento Solares, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/casa-en-venta-solares-residencial-zapopan-jalisco/146493263,"Casa en Venta Solares Residencial, Zapopan Jalisco","ventaMN 9,500,000",140²,217²,2,1,2,3,,"P.º Solares, Solares Residencial, 45019 Zapopan, Jal.,  Fraccionamiento Solares, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/bosques-vallarta/casa-a-estrenar-en-venta-bosques-vallarta-zapopan/146190271,"Casa a Estrenar en Venta, Bosques Vallarta, Zapopan","ventaMN 8,749,000",182²,258²,5,,3,4,,"Av. Inglaterra, Bosquetto,  Bosques Vallarta, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-venta-valle-imperial-zapopan-jalisco/146281899,Casa en Venta Valle Imperial Zapopan Jalisco,"ventaMN 6,890,000",160²,230²,4,1,2,3,,"Valle Imperial Zapopan Jalisco,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/los-robles/casa-en-venta-los-robles-zapopan-jalisco/146911907,Casa en Venta Los Robles Zapopan Jalisco,"ventaMN 4,400,000",183²,183²,3,2,2,3,,"av doctor angel leaño #1305 - 44, Los Robles, Zapopan,  Los Robles, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/lagos-del-country/casa-venta-lagos-del-country-zapopan/145964252,"Casa Venta, Lagos del Country, Zapopan.","ventaMN 5,240,000",186²,249²,2,1,2,3,40,"Lago Tequisquitengo 2509,  Lagos Del Country , Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/ciudad-granja/casa-en-venta-a-precio-de-terreno-ciudad-granja-zapopan/146744851,"Casa en Venta a Precio de Terreno, Ciudad Granja, Zapopan.","ventaMN 59,500,000",2606²,1240²,3,4,3,5,35,"Calzada Central 19,  Ciudad Granja, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/tepeyac/casa-dentro-de-coto-en-av-tepeyac-y-clouthier-zapopan/146749578,"Casa Dentro de Coto en Av Tepeyac y Clouthier, Zapopan","ventaMN 3,995,000",100²,100²,1,1,2,3,25,"Av. Tepeyac,  Tepeyac, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/tabachines/casa-en-venta-en-tabachines-zapopan/145336306,"Casa en Venta en Tabachines, Zapopan","ventaMN 4,490,000",129²,350²,3,2,2,4,,"Paseo de los Nisperos,  Tabachines, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/casa-en-venta-solares-residencial-zapopan-jalisco/146492961,"Casa en Venta Solares Residencial, Zapopan Jalisco","ventaMN 9,550,000",140²,217²,4,,2,3,,"P.º Solares, Solares Residencial, 45019 Zapopan, Jal.,  Fraccionamiento Solares, Zapopan"
