url,titulo,precio,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad,direccion
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-venta-en-capital-norte/144768124,Casa en Venta en Capital Norte,"ventaMN 5,550,000",165²,217²,4,1,2,4,,"Casa en Venta en Capital Norte,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/la-moraleja/casa-en-venta-la-moraleja-coto-madrid/146777007,Casa en Venta La Moraleja Coto Madrid,"ventaMN 1,680,000",70²,79²,2,,,3,6,"La moraleja,  La Moraleja, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/puerta-de-hierro/residencia-en-venta-en-puerta-de-hierro/144617648,Residencia en Venta en Puerta de Hierro,"ventaMN 35,900,000",800²,800²,5,,4,3,5,"Puerta DE Hierro,  Puerta de Hierro, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-bugambilias/casa-en-nueva-en-residecial-puerta-azaleas-en-zapopan-jalisco/145463975,Casa en Nueva en Residecial Puerta Azaleas en Zapopan Jalisco,"ventaMN 12,500,000",250²,310²,4,1,2,4,,"Calle Azaleas 573 int 113 Ciudad Bugambilias Zapopan,  Fraccionamiento Bugambilias, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/mesa-de-los-ocotes/casa-en-venta/146115224,Casa en Venta,"ventaMN 6,990,000",130²,201²,4,1,3,3,,"Casa en Venta Fracc. Solares, Av Paseo de los Eucalipto, Zapopan,  Mesa de los Ocotes, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/zapopan/casa-en-venta-en-el-briseno-en-santa-ana-tepetitlan-zapopan-jalisco-mexico/147015000,"Casa en Venta en El Briseño en Santa Ana Tepetitlan, Zapopan Jalisco, México","ventaMN 2,850,000",154²,161²,2,,1,4,,"23 SAN FRANCISCO,  Zapopan, Jalisco"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/casa-en-venta/144265225,Casa en Venta,"ventaMN 10,500,000",191²,268²,4,,2,3,,"Casa EN Venta EN Altanza, Zapopan, Jalisco,  Fraccionamiento Solares, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-residencial-santa-fe/casa-a-5-minutos-de-zona-real/146474677,Casa a 5 Minutos de Zona Real,"ventaMN 3,000,000",106²,140²,2,,2,3,10,"Cocoteros no. 18,  Fraccionamiento Residencial Santa Fe, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-camino-real/casa-en-venta-en-camino-real-zapopan-jalisco/146058175,Casa en Venta en Camino Real Zapopan Jalisco,"ventaMN 17,950,000",300²,479²,5,1,4,5,15,"Camino Real,  Fraccionamiento Camino Real, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/venta-de-casa-nueva-inteligencia-tecnologia-sustentabilidad/147014628,Venta de Casa Nueva. Inteligencia + Tecnologia + Sustentabilidad,"ventaMN 4,390,000",115²,170²,4,,2,3,,"575 AV D,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-valle-imperial/145749418,Casa en Valle Imperial,"ventaMN 4,950,000",160²,240²,2,2,2,3,,"Valle Imperial,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/puerta-de-hierro/casa-en-venta-amueblada-puerta-de-hierro/144617602,Casa en Venta Amueblada Puerta de Hierro,"ventaMN 49,750,000",900²,900²,5,3,6,4,25,"Blvd Puerta DE Hierro,  Puerta de Hierro, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-las-fuentes/casa-en-venta-en-belissimo-habitat-residencial/146923996,Casa en Venta en Belissimo Habitat Residencial,"ventaMN 2,200,000",79²,104²,2,1,1,2,8,"Via Belissimo 43 Coto Florencia,  Fraccionamiento Jardines de Las Fuentes, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/casa-en-venta-en-soare-ii-solares-zapopan-jal/147014020,"Casa en Venta en Soare II, Solares, Zapopan, jal","ventaMN 8,600,000",152²,225²,4,,2,3,,"993 Paseo del anochecer,  Fraccionamiento Solares, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-la-primavera/casa-en-venta-en-lomas-de-la-primavera/146687486,Casa en Venta en Lomas de La Primavera,"ventaMN 1,950,000",140²,260²,3,,2,3,5,"Miguel de la Madrid,  Lomas de La Primavera, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/nuevo-mexico/lujosa-casa-en-venta-capital-norte-coto-sienna/147049261,Lujosa Casa en Venta Capital Norte Coto Sienna,"ventaMN 4,990,000",115²,190²,3,1,2,4,,"Av. Paseo de la Cantera 702,  Nuevo México, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/los-robles/casa-en-los-robles/146565640,Casa en Los Robles,"ventaMN 8,670,000",269²,269²,4,,3,4,,"Los Robles,  Los Robles, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/arcos-de-guadalupe/casa-en-venta-arcos-de-guadalupe/146335617,Casa en Venta Arcos de Guadalupe,"ventaMN 27,000,000",625²,800²,6,3,6,6,,"Calle Economos,  Arcos de Guadalupe, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/valle-real/casa-en-venta-en-valle-real/146739944,Casa en Venta en Valle Real,"ventaMN 16,000,000",330²,330²,3,1,6,4,,"Valle Real - Coto SAN Rafael,  Valle Real, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-mirador-del-bosque/casa-en-privada-fiori/145897091,Casa en Privada Fiori,"ventaMN 1,307,000",72²,72²,2,,1,2,,"Casa Violeta,  Fraccionamiento Mirador del Bosque, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/el-centinela/casa-nueva-frente-a-parque/146698791,Casa Nueva Frente a Parque,"ventaMN 7,150,000",257²,382²,4,1,4,4,,"Calle Prolongación Belenes,  El Centinela, Zapopan"
