url,titulo,precio,direccion,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad
https://www.vivanuncios.com.mx/a-venta-casa/magana/casa-en-venta-cerca-de-glorieta-del-charro/145904314,Casa en Venta Cerca de Glorieta del Charro,"ventaMN 4,550,000","Oceanía 2182,  Magaña, Guadalajara",256²,175²,3,1,2,5,30
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-del-country/casa-en-venta-en-jardines-del-country/91342252,,,,,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/ladron-de-guevara/ladron-de-guevara-una-sola-planta/145193119,Ladron de Guevara Una Sola Planta,"ventaMN 7,400,000","Martin Casillas  No. 325,  Ladrón de Guevara, Guadalajara",240²,206²,2,1,1,4,45
https://www.vivanuncios.com.mx/a-venta-casa/parques-de-san-pedro/vendo-casa-a-precio-de-remate-en-parques-nilo-tlaquepaque-jalisco/146138886,"Vendo Casa a Precio de Remate en Parques Nilo, Tlaquepaque, Jalisco","ventaMN 1,077,449","MARIA MARES,  Parques de San Pedro, Guadalajara",136²,124²,2,,1,3,25
https://www.vivanuncios.com.mx/a-venta-casa/la-florida/casa-en-venta-en-la-florida-guadalajara-jalisco/145724189,"Casa en Venta en La Florida, Guadalajara, Jalisco.","ventaMN 869,000","DEMOSTENES,  La Florida, Guadalajara",260²,425²,2,1,2,4,1
https://www.vivanuncios.com.mx/a-venta-casa/barrio-jesus/casa-en-venta-en-enrique-diaz-de-leon-norte-colonia-jesus-guadalajara/145399351,"Casa en Venta en Enrique Diaz de León Norte, Colonia Jesús, Guadalajara","ventaMN 5,700,000","Enrique Diaz de Leon   colonia Jesús,  Barrio Jesús, Guadalajara",152²,144²,1,2,,2,55
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-lomas-de-oblatos/excelente-oportunida-de-adquirir-una-hermosa-propiedad-recuperacion-hipotecaria/145500451,Excelente Oportunida de Adquirir Una Hermosa Propiedad Recuperaciòn Hipotecaria,"ventaMN 435,000","HACIENDA LAS FLORES ,  Fraccionamiento Lomas de Oblatos , Guadalajara",265²,220²,2,1,2,3,25
https://www.vivanuncios.com.mx/a-venta-casa/penal/casa-amplia-en-venta-cercana-a-av-francisco-javier-mina-guadalajara-jal/145882426,"Casa Amplia en Venta Cercana a Av Francisco Javier Mina, Guadalajara Jal.","ventaMN 3,900,000","Francisco Gonzales Bocanegra,  Penal, Guadalajara",250²,270²,4,,2,5,30
https://www.vivanuncios.com.mx/a-venta-casa/monumental/excelente-oportunida-de-adquirir-una-hermosa-propiedad-recuperacion-hipotecaria/145503656,Excelente Oportunida de Adquirir Una Hermosa Propiedad Recuperaciòn Hipotecaria,"ventaMN 497,000","PUERTO DE TODOS LOS SANTOS 0000,  Monumental, Guadalajara",245²,142²,3,1,2,4,20
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-santa-monica/venta-de-casa-en-fraccionamiento-santa-monica-guadalajara-jalisco/146184651,Venta de Casa en Fraccionamiento Santa Monica Guadalajara Jalisco,"ventaMN 1,659,000","BILBAO 2522,  Fraccionamiento Santa Mónica, Guadalajara",240²,202²,2,1,2,3,19
https://www.vivanuncios.com.mx/a-venta-casa/monraz/casa-en-venta-colonia-monraz/144665424,Casa en Venta Colonia Monraz,"ventaMN 5,800,000","seris,  Monraz, Guadalajara",127²,173²,3,1,1,3,45
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-chapultepec-country/venta-casa-en-chapultepec-estilo-contemporaneo/141756158,Venta Casa en Chapultepec Estilo Contemporaneo,"ventaMN 10,900,000","ERING 1741,  Fraccionamiento Chapultepec Country, Guadalajara",450²,307²,2,1,2,3,40
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-la-cruz/casa-en-venta-jardines-de-la-cruz-guadalajara/146731625,Casa en Venta Jardines de La Cruz Guadalajara,"ventaMN 495,000","Jardines de la Cruz,  Fraccionamiento Jardines de La Cruz, Guadalajara",235²,168²,2,,2,3,11
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-en-colonia-americana-hermosa-cocina-y-vestidores-amplios/146901203,Casa en Venta en Colonia Americana Hermosa Cocina y Vestidores Amplios,"ventaMN 25,045,068","Av union 430, Americana, Guadalajara,  Americana, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colomos-providencia/casa-en-venta-en-colomos-providencia-hermosa-segura-y-confortable/146907824,"Casa en Venta en Colomos Providencia Hermosa, Segura y Confortable","ventaMN 23,734,125","Colomos Providencia, Guadalajara, Jal.,  Fraccionamiento Colomos Providencia, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-vallarta-norte/casa-en-venta-en-vallarta-norte-hermosa-segura-y-confortable/146909088,"Casa en Venta en Vallarta Norte Hermosa, Segura y Confortable","ventaMN 25,555,212","AV. Hidalgo 2040, Arcos Vallarta, Guadalajara,  Fraccionamiento Vallarta Norte, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/circunvalacion-belisario/casa-en-venta-de-una-sola-planta-circunvalacion-belisario-guadalajara/147105857,"Casa en Venta de Una Sola Planta, Circunvalación Belisario, Guadalajara","ventaMN 2,310,000","Puerto Pichilingue 843,  Circunvalación Belisario, Guadalajara",110²,105²,1,,1,2,30
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-sur/casa-en-preventa-remodelada-en-jardines-del-sur/146943657,Casa en Preventa Remodelada en Jardines del Sur,"ventaMN 3,800,000","Calle Isla Pomona 3451,  Jardines Del Sur, Guadalajara",122²,122²,2,,1,2,
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-guevara/casa-en-venta-en-providencia-midtown/142442064,Casa en Venta en Providencia Midtown,"ventaMN 13,500,000","Jesús García 2577,  Lomas de Guevara, Guadalajara",330²,600²,4,2,2,4,15
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-vallarta-norte/casa-en-venta-en-vallarta-norte-hermosa-cocina-y-vestidores-amplios/146901530,Casa en Venta en Vallarta Norte Hermosa Cocina y Vestidores Amplios,"ventaMN 24,754,337","AV. Hidalgo 2040, Arcos Vallarta, Guadalajara,  Fraccionamiento Vallarta Norte, Guadalajara",,,5,1,6,6,
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/se-vende-hermosa-casa-en-calle-santa-monica-zona-centro/143910391,Se Vende Hermosa Casa en Calle Santa Mónica (Zona Centro),"ventaMN 4,300,000","Santa Monica 383,  Guadalajara Centro, Guadalajara",273²,320²,2,1,1,4,70
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-en-colonia-americana-hermosa-cocina-y-vestidores-amplios/146901245,Casa en Venta en Colonia Americana Hermosa Cocina y Vestidores Amplios,"ventaMN 23,423,480","Av union 430, Americana, Guadalajara,  Americana, Guadalajara",,,5,1,4,5,
https://www.vivanuncios.com.mx/a-venta-casa/ladron-de-guevara/casa-para-remodelar-en-ladron-de-guevara/146503573,Casa Para Remodelar en Ladron de Guevara,"ventaMN 9,000,000","Calle Fray Luis de Palacio 275,  Ladrón de Guevara, Guadalajara",276²,209²,2,1,2,3,30
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-guevara/-casa-sobre-lopez-mateos-ideal-para-nucleo-medico-u-oficinas/144246339,¡Casa Sobre López Mateos Ideal Para Núcleo Médico U Oficinas!,"ventaMN 13,000,000","Av. Lopez Mateos #679, Lomas de Guevara, Guadalajara,  Lomas de Guevara, Guadalajara",216²,384²,4,3,4,4,10
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colinas-de-san-javier/casa-en-venta-colinas-de-san-javier-guadalajara/142009148,"Casa en Venta Colinas de San Javier, Guadalajara","ventaMN 70,000,000","Paseo de los Parques 1435,  Fraccionamiento Colinas de San Javier, Guadalajara",,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/oblatos/venta-de-casa-en-oblatos-remodelada-3-recamaras-estudio-y-cerca-de-plaza-oblatos/147015442,"Venta de Casa en Oblatos Remodelada, 3 Recámaras, Estudio y Cerca de Plaza Oblatos","ventaMN 2,490,000","Calle Hacienda del Carmen ,  Oblatos, Guadalajara",,,2,,,,30
https://www.vivanuncios.com.mx/a-venta-casa/atlas/casa-venta-rio-cuale-jalisco/147074891,Casa Venta Rio Cuale Jalisco,"ventaMN 485,000","Río Cuale 2376,  Atlas, Guadalajara",82²,147²,2,,,3,15
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-efrain-gonzalez-luna/146618330,Casa en Venta Efraín González Luna,"ventaMN 28,000,000","Efraín Gonzalez Luna ,  Americana, Guadalajara",472²,679²,10,2,4,10,54
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-alcalde/casa-en-venta-colonia-jardines-alcalde-por-remate-excelente-oportunidad/146390898,"Casa en Venta Colonia Jardines Alcalde por Remate, Excelente Oportunidad!","ventaMN 530,000","C. BRUNO MORENO,  Fraccionamiento Jardines Alcalde, Guadalajara",260²,181²,2,1,2,3,25
https://www.vivanuncios.com.mx/a-venta-casa/lomas-del-valle/casa-a-la-venta-como-terreno-en-colinas-de-san-javier/142391764,Casa a La Venta Como Terreno en Colinas de San Javier,"ventaMN 57,000,000","Paseo del Torreon,  Lomas del Valle, Guadalajara",2090²,1279²,4,1,6,3,40
https://www.vivanuncios.com.mx/a-venta-casa/providencia-4a-secc/casa-en-venta-colonia-providencia/143994863,Casa en Venta Colonia Providencia,"ventaMN 10,600,000","0tranto 3068,  Providencia 4a Secc, Guadalajara",250²,481²,4,2,2,3,20
https://www.vivanuncios.com.mx/a-venta-casa/alcalde-barranquitas/casa-en-remate-bancario-alcalde-barranquitas-guadalajara-jalisco/145658116,Casa en Remate Bancario Alcalde Barranquitas Guadalajara Jalisco,"ventaMN 1,370,000","C. José Encarnación Rosas,  Alcalde Barranquitas, Guadalajara",220²,180²,2,1,2,3,10
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/casa-en-venta-con-excelente-ubicacion-av-hidalgo/143795320,"Casa en Venta con Excelente Ubicacion, Av Hidalgo","ventaMN 21,900,000","Avenida Miguel Hidalgo y Costilla 2125,  Guadalajara Centro, Guadalajara",514²,450²,,,,,15
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-alcalde/excelente-oportunida-de-adquirir-una-hermosa-propiedad-recuperacion-hipotecaria/146363866,Excelente Oportunida de Adquirir Una Hermosa Propiedad Recuperaciòn Hipotecaria,"ventaMN 649,000","RAFAEL OCHOA ,  Fraccionamiento Jardines Alcalde, Guadalajara",230²,177²,3,1,2,4,28
https://www.vivanuncios.com.mx/a-venta-casa/providencia-sur/casa-en-providencia-sur-con-excelente-distribucion-en-zona-segura/146423809,Casa en Providencia Sur con Excelente Distribución en Zona Segura,"ventaMN 10,900,000","J domingo Sarmiento 2736,  Providencia Sur, Guadalajara",250²,357²,4,1,2,3,30
https://www.vivanuncios.com.mx/a-venta-casa/prados-de-providencia/casa-en-venta-en-prados-providencia/146919526,Casa en Venta en Prados Providencia,"ventaMN 16,000,000","Manuel Acuña,  Prados de Providencia, Guadalajara",350²,342²,3,1,3,3,1
https://www.vivanuncios.com.mx/a-venta-casa/atlas/casa-en-venta-rio-cuale-col-atlas-guadalajara-jalisco-recuperacion-bancaria/146904786,Casa en Venta Río Cuale Col. Atlas Guadalajara Jalisco Recuperación Bancaria,"ventaMN 896,200","Río Cuale ,  Atlas, Guadalajara",81²,147²,2,,,3,30
https://www.vivanuncios.com.mx/a-venta-casa/santa-elena-alcalde-poniente/casa-en-venta-en-colonia-la-experiencia/145716249,Casa en Venta en Colonia La Experiencia,"ventaMN 5,390,000","Av. Experiencia , Santa Elena de La Cruz,  Guadalajara, Jal.,  Santa Elena Alcalde Poniente, Guadalajara",181²,452²,4,,3,5,8
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-la-victoria/casa-en-venta-en-bosques-de-la-victoria/147100352,Casa en Venta en Bosques de La Victoria,"ventaMN 8,200,000","Calle Isla Maria Cleofas 2389,  Bosques de La Victoria, Guadalajara",191²,303²,2,1,1,3,30
https://www.vivanuncios.com.mx/a-venta-casa/country-club/casa-en-venta-en-country-club-guadalajara-jal/145478326,"Casa en Venta en Country Club Guadalajara, Jal","ventaMN 680,750","Country Club, 44610 Guadalajara, Jal,  Country Club, Guadalajara",361²,361²,3,1,2,4,18
https://www.vivanuncios.com.mx/a-venta-casa/independencia/propiedad-disponible-en-guadalajara-jalisco/145571470,Propiedad Disponible en Guadalajara Jalisco,"ventaMN 590,000","C. Montes Celestes 1976, Independencia, 44379 Guadalajara, Jal.,  Independencia, Guadalajara",,180²,2,,2,3,10
https://www.vivanuncios.com.mx/a-venta-casa/8-de-julio/casa-en-venta-en-colonia-8-de-julio-guadalajara/146493300,"Casa en Venta en Colonia 8 de Julio, Guadalajara","ventaMN 2,500,000","Huitlacoche,  8 de Julio , Guadalajara",60²,120²,1,1,,2,40
https://www.vivanuncios.com.mx/a-venta-casa/la-perla/venta-de-grande-casa-en-la-perla-guadalajara-jalisco-jj/146172802,"Venta de Grande Casa en La Perla, Guadalajara, Jalisco, Jj.","ventaMN 929,948","INDUSTRIA 616,  La Perla, Guadalajara",250²,250²,2,1,,6,25
https://www.vivanuncios.com.mx/a-venta-casa/panoramica-huentitan/casa-en-remate-en-huentitan/146878280,Casa en Remate en Huentitan,"ventaMN 996,000","Volcán Cayambe,  PanorAmica HuentitAn, Guadalajara",119²,119²,2,,2,3,1
https://www.vivanuncios.com.mx/a-venta-casa/san-andres/casa-en-venta-colonia-san-andres-guadalajara-jalisco/147032060,"Casa en Venta Colonia San Andres Guadalajara, Jalisco","ventaMN 6,900,000","Av del Chamizal & C. José María Verea San Andrés,  San Andrés, Guadalajara",118²,359²,2,,,3,15
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-del-country/hermosa-casa-en-remate-jardines-del-country-guadalajara-jalisco/145659256,"Hermosa Casa en Remate, Jardines del Country, Guadalajara, Jalisco","ventaMN 498,000","MERCADERES 00 JARDINES DEL COUNTRY GUADALAJARA JALISCO,  Fraccionamiento Jardines del Country, Guadalajara",152²,260²,2,1,1,3,15
https://www.vivanuncios.com.mx/a-venta-casa/ladron-de-guevara/casa-ideal-para-oficina-a-una-cuadra-de-lopez-mateos/144616150,Casa Ideal Para Oficina a Una Cuadra de López Mateos,"ventaMN 5,900,000","Calle Victoriano Salado Álvarez ,  Ladrón de Guevara, Guadalajara",114²,180²,3,,2,3,1
https://www.vivanuncios.com.mx/a-venta-casa/providencia/hermosa-residencia-en-venta-en-colomos-providencia/144962161,Hermosa Residencia en Venta en Colomos Providencia,"ventaMN 19,000,000","Alberta ,  Providencia, Guadalajara",430²,510²,,,5,3,15
https://www.vivanuncios.com.mx/a-venta-casa/jardines-de-san-jose/casa-en-remate-bancario-jardines-de-san-jose-guadalajara-jalisco/145527323,Casa en Remate Bancario Jardines de San Jose Guadalajara Jalisco,"ventaMN 1,569,000","ISLA SALOMON,  Jardines de San José, Guadalajara",110²,150²,2,1,2,3,9
https://www.vivanuncios.com.mx/a-venta-casa/alcalde-barranquitas/casa-en-venta-en-alcalde-barranquitas-guadalajara-jal/147108126,"Casa en Venta en Alcalde Barranquitas, Guadalajara, Jal.","ventaMN 5,200,000","Brillantes 923,  Alcalde Barranquitas, Guadalajara",186²,267²,2,1,2,4,45
https://www.vivanuncios.com.mx/a-venta-casa/barrio-santa-teresita/casa-en-venta-en-santa-teresita-guadalajara-ubicacion-privilegiada/146038025,"Casa en Venta en Santa Teresita, Guadalajara – Ubicación Privilegiada","ventaMN 5,500,000","San Felipe 1238,  Barrio Santa Teresita, Guadalajara",149²,222²,2,1,1,,38
https://www.vivanuncios.com.mx/a-venta-casa/la-federacha/casa-en-venta-col-la-esperanza-la-federacha/146209553,Casa en Venta | Col. La Esperanza (La Federacha),"ventaMN 3,750,000","Sabiduria ,  La Federacha, Guadalajara",169²,360²,3,1,2,3,40
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colomos-providencia/casa-en-venta-en-colomos-providencia-hermosa-cocina-y-vestidores-amplios/146907790,Casa en Venta en Colomos Providencia Hermosa Cocina y Vestidores Amplios,"ventaMN 33,905,478","Colomos Providencia, Guadalajara, Jal.,  Fraccionamiento Colomos Providencia, Guadalajara",,,6,1,7,7,
https://www.vivanuncios.com.mx/a-venta-casa/independencia/casa-en-venta-en-colonia-independencia/143123051,Casa en Venta en Colonia Independencia,"ventaMN 10,100,000","Mil cumbres 167,  Independencia, Guadalajara",452²,542²,4,2,3,5,32
https://www.vivanuncios.com.mx/a-venta-casa/lomas-del-paraiso/casa-en-venta-lomas-del-paraiso-guadalajara-jalisco/147080958,Casa en Venta Lomas del Paraiso Guadalajara Jalisco,"ventaMN 968,700","PANFILO NATERA 4401,  Lomas del Paraiso, Guadalajara",226²,141²,2,,2,3,25
https://www.vivanuncios.com.mx/a-venta-casa/echeverria/-gran-oportunidad-casa-con-local-en-zona-altamente-comercial/146698937,¡Gran Oportunidad! Casa con Local en Zona Altamente Comercial,"ventaMN 3,680,000","Carlos A Carrillo 1025, colonia Echeverria, Guadalajara,  Echeverría, Guadalajara",277²,140²,3,1,2,,35
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-santa-monica/remato-casa-en-santa-monica-guadalajara-cerca-del-estadio-jalisco/146119654,Remato Casa en Santa Monica Guadalajara Cerca del Estadio Jalisco,"ventaMN 3,044,000","Barcelona,  Fraccionamiento Santa Mónica, Guadalajara",180²,180²,,,2,4,10
https://www.vivanuncios.com.mx/a-venta-casa/monumental/casa-en-fracionamiento-monumental/145877262,Casa en Fracionamiento Monumental,"ventaMN 5,700,000","Tula 566,  Monumental, Guadalajara",270²,238²,3,1,2,5,43
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-la-victoria/-oferta-de-remate-bancario/146604434,¡Oferta de Remate Bancario!,"ventaMN 600,000","AV FARO,  Bosques de La Victoria, Guadalajara",519²,428²,2,,2,4,10
https://www.vivanuncios.com.mx/a-venta-casa/aldama-tetlan/casa-en-venta-guadalajara-jalisco/145486634,Casa en Venta Guadalajara Jalisco,"ventaMN 712,800","Aldama Tetlan,  Aldama TetlAn, Guadalajara",225²,185²,2,1,2,4,12
https://www.vivanuncios.com.mx/a-venta-casa/alcalde-barranquitas/casa-en-venta-colonia-alcalde-barranquitas-guadalajara-jalisco/147075226,Casa en Venta Colonia Alcalde Barranquitas Guadalajara Jalisco,"ventaMN 1,311,950","Gonzalo Curiel 443,  Alcalde Barranquitas, Guadalajara",508²,216²,2,,1,4,30
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-polanco/linda-casa-a-mitad-de-precio-en-col-18-de-marzo-cerca-de-plaza-las-torres/146185045,Linda Casa a Mitad de Precio en Col. 18 de Marzo Cerca de Plaza Las Torres,"ventaMN 801,544","POTRERO DEL LLANO,  Lomas de Polanco, Guadalajara",142²,142²,1,1,1,1,20
https://www.vivanuncios.com.mx/a-venta-casa/barragan-y-hernandez/casona-de-2-niveles/146309095,Casona de 2 Niveles,"ventaMN 2,800,000","Balderas 12,  Barragán y HernAndez, Guadalajara",,100²,2,1,,3,40
https://www.vivanuncios.com.mx/a-venta-casa/unidad-habitacional-infonavit-estadio/casa-en-venta-en-infonavit-estadio-guadalajara-jalisco/147019344,Casa en Venta en Infonavit Estadio Guadalajara Jalisco,"ventaMN 896,900","C. Prudencia , Infonavit Estadio,  Guadalajara, Jal.,  Unidad habitacional Infonavit Estadio, Guadalajara",192²,230²,1,,2,3,17
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-lomas-del-country/casa-en-venta-en-lomas-del-country/143515316,Casa en Venta en Lomas del Country,"ventaMN 11,290,000","Mallorca  14,  Fraccionamiento Lomas Del Country, Guadalajara",450²,400²,3,1,2,3,30
https://www.vivanuncios.com.mx/a-venta-casa/barranquitas/-casa-en-remate-bancario-en-centro-barranquitas/146304784,¡Casa en Remate Bancario en Centro Barranquitas!,"ventaMN 1,998,974","calle belen 474,  Barranquitas, Guadalajara",160²,140²,2,1,1,3,30
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-plaza-del-sol/casa-venta/146963717,Casa - Venta,"ventaMN 10,900,000","12 DE DICIEMBRE,  Fraccionamiento Jardines de Plaza Del Sol, Guadalajara",414²,355²,3,,3,3,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-del-country/casa-en-venta-jardines-del-country-remodelada/145801872,Casa en Venta Jardines del Country Remodelada,"ventaMN 6,800,000","Mesones ,  Fraccionamiento Jardines Del Country, Guadalajara",231²,231²,3,1,1,5,35
https://www.vivanuncios.com.mx/a-venta-casa/jardines-de-guadalupe/casa-jardines-de-guadalupe-4-recamaras/146303119,"Casa Jardines de Guadalupe, 4 Recamaras.","ventaMN 15,500,000","Santo tomas de Aquino,  Jardines de Guadalupe, Guadalajara",310²,320²,4,,4,,20
https://www.vivanuncios.com.mx/a-venta-casa/lomas-del-paraiso/casa-en-venta-en-guadalajara-jalisco/146969695,Casa en Venta en Guadalajara Jalisco,"ventaMN 968,700","PANFILO NATERA ,  Lomas Del Paraíso, Guadalajara",141²,226²,2,,1,3,15
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-circunvalacion-guevara/casa-en-venta-en-circunvalacion-ladron-de-guevara/146406044,Casa en Venta en Circunvalación Ladrón de Guevara,"ventaMN 7,200,000","Justicia 2599,  Fraccionamiento Circunvalación Guevara, Guadalajara",163²,300²,3,,,5,15
https://www.vivanuncios.com.mx/a-venta-casa/americana/casona-en-venta-sobre-av-vallarta-en-la-colonia-americana-gdl-4/144997212,Casona en Venta Sobre Av Vallarta en La Colonia Americana Gdl - (4),"ventaMN 31,530,000","Av. Vallarta,  Americana, Guadalajara",907²,552²,5,,2,7,1
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-la-victoria/bonita-casa-en-una-exelente-ubicacion-cerca-de-escuelas-parques-y-hospitales/145682452,Bonita Casa en Una Exelente Ubicacion Cerca de Escuelas Parques y Hospitales,"ventaMN 680,000","isla sumatra col. bosques de la victoria Guadalajara jalisco,  Bosques de La Victoria, Guadalajara",278²,330²,3,,2,5,10
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-la-cruz/aprovecha-casa-en-venta-ubicada-en-jardines-de-la-cruz-guadalajara/145519205,"Aprovecha Casa en Venta Ubicada en Jardines de La Cruz, Guadalajara","ventaMN 648,000","Av Rosario Castellanos,  Fraccionamiento Jardines de La Cruz, Guadalajara",150²,120²,1,1,2,3,14
https://www.vivanuncios.com.mx/a-venta-casa/lafayette/casa-en-venta-en-lafayette/146634304,Casa en Venta en Lafayette,"ventaMN 10,500,000","Alfredo R. Plascencia 20,  Lafayette, Guadalajara",280²,320²,3,1,2,4,50
https://www.vivanuncios.com.mx/a-venta-casa/barrio-santa-teresita/casa-en-venta-santa-tere/145649267,Casa en Venta Santa Tere,"ventaMN 5,700,000","Garibaldi ,  Barrio Santa Teresita, Guadalajara",223²,154²,3,1,1,3,30
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-la-victoria/casa-en-venta-en-bosques-de-la-victoria-guadalajara/143053340,"Casa en Venta en Bosques de La Victoria, Guadalajara.","ventaMN 10,610,000","Av. Faro ,  Bosques de La Victoria, Guadalajara",420²,437²,4,1,2,7,12
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colomos-providencia/casa-en-venta-en-colomos-providencia-hermosa-cocina-y-vestidores-amplios/146907766,Casa en Venta en Colomos Providencia Hermosa Cocina y Vestidores Amplios,"ventaMN 22,987,300","Colomos Providencia, Guadalajara, Jal.,  Fraccionamiento Colomos Providencia, Guadalajara",,,5,1,4,5,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-santa-monica/venta-de-casa-en-santa-monica-guadalajara/146946761,Venta de Casa en Santa Monica Guadalajara,"ventaMN 1,129,000","Bilbao NO.  Fraccionamieno Santa Monica,  Fraccionamiento Santa Mónica, Guadalajara",232²,175²,2,1,1,4,15
https://www.vivanuncios.com.mx/a-venta-casa/ladron-de-guevara/se-vende-casa-en-ladron-de-guevara-guadalajara-jalisco/145840579,"Se Vende Casa en Ladron de Guevara, Guadalajara, Jalisco","ventaMN 7,500,000","Av Americas 638,  Ladrón de Guevara, Guadalajara",168²,172²,1,1,2,3,40
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colinas-de-san-javier/preciosa-y-amplia-casa-con-alberca-en-guadalajara-jalisco/145715926,"Preciosa y Amplia Casa con Alberca en Guadalajara, Jalisco.","ventaMN 1,150,000","P. del Mirador,  Fraccionamiento Colinas de San Javier, Guadalajara",2224²,2072²,4,2,1,8,1
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-ladron-de-guevara/venta-casa-colonia-ladron-de-guevara-guadalajara/144512060,Venta Casa Colonia Ladron de Guevara Guadalajara,"ventaMN 27,000,000","Manuel Acuña 2704,  Fraccionamiento Ladrón de Guevara, Guadalajara",550²,700²,5,2,5,4,35
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-santa-monica/casa-en-venta-en-santa-monica-guadalajara-jalisco/146935621,Casa en Venta en Santa Monica Guadalajara Jalisco,"ventaMN 1,129,000","Bilbao , Santa Monica,  Fraccionamiento Santa Mónica, Guadalajara",175²,232²,2,1,1,4,17
https://www.vivanuncios.com.mx/a-venta-casa/providencia-sur/amplia-casa-en-providencia-sur-segura/143176430,Amplia Casa en Providencia Sur Segura,"ventaMN 11,000,000","Domingo Sarmiento,  Providencia Sur, Guadalajara",250²,356²,4,1,2,3,25
https://www.vivanuncios.com.mx/a-venta-casa/santa-rosa/casa-de-oportunidad-en-san-inocencio-2143-santa-rosa-jalisco/147005045,"Casa de Oportunidad en San Inocencio 2143, Santa Rosa, Jalisco","ventaMN 859,007","San Inocencio 2143,  Santa Rosa, Guadalajara",120²,44²,1,,,2,15
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-sur/casa-en-venta-jardines-del-sur-guadalajara-jalisco/145468992,Casa en Venta Jardines del Sur Guadalajara Jalisco,"ventaMN 525,000","Jardines del Sur,  Jardines Del Sur, Guadalajara",185²,110²,2,,1,2,9
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/zona-centro/146135967,Zona Centro,"ventaMN 8,750,000","Nueva Galicia,  Guadalajara Centro, Guadalajara",391²,3671²,8,,,8,100
https://www.vivanuncios.com.mx/a-venta-casa/monraz/invierte-en-magnificas-propiedades-en-woodlands-texas-eeuu/143234660,"Invierte en Magnificas Propiedades en Woodlands, Texas, Eeuu.",,,451²,452²,3,,2,3,
https://www.vivanuncios.com.mx/a-venta-casa/monumental/hermosa-casa-en-venta-monumental-guadalajara-jalisco/145580425,"Hermosa Casa en Venta, Monumental, Guadalajara, Jalisco.","ventaMN 497,000","PUERTO DE TODOS LOS SANTOS 00 MONUMENTAL GUADALAJARA JALISCO,  Monumental, Guadalajara",126²,270²,2,1,2,3,15
https://www.vivanuncios.com.mx/a-venta-casa/san-antonio/se-vende-casa-en-zona-del-vestir/91440454,Se Vende Casa en Zona del Vestir,"ventaMN 3,500,000","Calle : Gigantes #1542,  San Antonio, Guadalajara",218²,218²,3,,3,6,60
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque-norte/casa-en-venta-en-jardines-del-bosque-hermosa-cocina-y-vestidores-amplios/146901457,Casa en Venta en Jardines del Bosque Hermosa Cocina y Vestidores Amplios,"ventaMN 22,425,815","Av Inglaterra 2609, Jardines del Bosque, Guadalajara,  Jardines del Bosque Norte, Guadalajara",,,6,1,7,7,
