url,titulo,precio,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad,direccion
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-santa-anita/casa-en-albazur-santa-anita/146999909,Casa en Albazur Santa Anita,"ventaMN 3,590,000",119²,144²,3,,2,4,,"Albazur,  Bosques de Santa Anita, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/san-agustin/venta-casa-privanza-residencial-3-recamaras-un-estudio-terraza-privada/146005588,"Venta Casa Privanza Residencial 3 Recamaras, un Estudio, Terraza Privada","ventaMN 3,296,000",140²,180²,2,1,2,3,15,"Privanza Residencial Avenida Camino Real a Colima 200 San Agustin Jalisco Mexico,  San Agustín, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/san-agustin/-lujosa-casa-en-venta-por-debajo-de-su-valor-real/146933239,¡Lujosa Casa en Venta por Debajo de Su Valor Real!,"ventaMN 8,999,000",367²,315²,4,1,4,4,10,"Avenida Camino Real a Colima 3002 Hacienda del Oro,  San Agustín, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/pueblo-san-agustin/casa-en-venta/146919220,Casa en Venta,"ventaMN 3,500,000",700²,380²,4,,4,4,,"Casa EN Venta EN Obra Gris, SAN Agustin, Tlajomulco DE Zuñiga,  Jalisco.,  Pueblo San Agustin, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/tlajomulco-de-zuniga/casa-en-adamar/145529346,Casa en Adamar,"ventaMN 3,800,000",123²,123²,3,,2,3,,"Adamar,  Tlajomulco de Zúñiga, Jalisco"
https://www.vivanuncios.com.mx/a-venta-casa/el-paraiso/casa-en-venta-en-bosques-de-santa-anita-tlajomulco-de-zuniga/147013963,Casa en Venta en Bosques de Santa Anita Tlajomulco de Zuñiga.,"ventaMN 3,990,000",102²,145²,,,2,3,,"2377 Boulevard Bosques de Santa Anita,  El Paraíso, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/la-tijera/casa-en-vneta-en-nueva-galicia-tlajomulco-de-zuniga-jalisco/147014893,"Casa en Vneta en Nueva Galicia, Tlajomulco de Zuñiga, Jalisco","ventaMN 4,800,000",,,2,,2,3,,"1519 Blvd. Prol. Mariano Otero,  La Tijera, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/tlajomulco-de-zuniga/casa-en-venta-en-los-gavilanes-dentro-de-coto/147014680,Casa en Venta en Los Gavilanes Dentro de Coto,"ventaMN 11,500,000",494²,350²,3,,4,4,,"291 Hidalgo,  Tlajomulco de Zúñiga, Jalisco"
https://www.vivanuncios.com.mx/a-venta-casa/san-agustin/casa-en-venta-en-san-agustin-tlajomulco-de-zuniga-jalisco/147014789,"Casa en Venta en San Agustín, Tlajomulco de Zuñiga, Jalisco *","ventaMN 5,000,000",,,2,,2,3,,"Vuelo de las grullas,,  San Agustín, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/santa-cruz-del-valle/casa-en-venta-residencial-jardines-del-eden/146583005,Casa en Venta Residencial Jardines del Eden,"ventaMN 1,270,000",,90²,2,,1,2,8,"Residencial Jardines del Eden,  Santa Cruz del Valle, Tlajomulco de Zúñiga"
